answer,length,clue
TANGIS,6,Cucuran air mata sedih
TANGKI,6,Wadah besar penyimpan cairan
TANGSA,6,
TANGSI,6,
TANJAK,6,
TANJUL,6,
TANJUR,6,
TANKER,6,Kapal pengangkut minyak
TANTRA,6,Kekuatan gaib dalam diri
TANWIN,6,
TANWIR,6,
TANZIH,6,
TANZIL,6,
TAPANG,6,
TAPLAK,6,Kain penutup meja makan
TAPUNG,6,
TARANG,6,
TARAQI,6,
TARBIL,6,
TARBUS,6,
TARCIS,6,
TARGET,6,Sasaran yang dituju
TARHIM,6,
TARIAN,6,
TARIKH,6,Sistem penanggalan tahun
TARING,6,Gigi tajam dan runcing
TARJIH,6,
TARKAS,6,
TARMAK,6,
TARSUS,6,Tulang pergelangan kaki
TARTAR,6,Berwatak kasar dan galak
TARTIL,6,
TARTIR,6,
TARUKO,6,
TARUNA,6,
TARUNG,6,Adu fisik berkelahi
TARZAN,6,
TASBEH,6,
TASBIH,6,
TASDID,6,
TASDIK,6,
TASHIH,6,
TASLIM,6,
TASMAK,6,
TASMIK,6,
TASRIF,6,
TASRIH,6,
TASWIR,6,
TATAAN,6,
TATAMI,6,
TATANG,6,
TATING,6,
TAUBAT,6,
TAUFAH,6,
TAUFAN,6,
TAUFIK,6,
TAUHID,6,
TAULAN,6,
TAURAN,6,
TAURAT,6,
TAURET,6,
TAURIT,6,
TAURUS,6,Zodiak berlambang banteng
TAUTAN,6,
TAWADU,6,
TAWANG,6,Angkasa luas membentang
TAYANG,6,Disiarkan di televisi
TEATER,6,Seni pertunjukan drama panggung
TEBANG,6,Merobohkan batang pohon
TEBENG,6,
TEBERA,6,
TEBING,6,Dinding tanah yang curam
TEBUAN,6,
TEBUNG,6,
TEDENG,6,
TEDONG,6,
TEDUNG,6,
TEGANG,6,
TEGARI,6,
TEGMEN,6,
TEISME,6,
TEKAAN,6,
TEKANG,6,
TEKLEK,6,
TEKLOK,6,
TEKNIK,6,Cara ahli mengerjakan
TEKNIS,6,
TEKOAN,6,
TEKONG,6,
TEKTEK,6,
TEKTIT,6,
TEKTUM,6,
TEKUNG,6,
TELAAH,6,
TELAGA,6,Danau kecil di gunung
TELANG,6,
TELAPA,6,
TELEKS,6,
TELEKU,6,
TELENG,6,
TELEPA,6,
TELITI,6,
TELLER,6,Petugas kasir bank
TELPON,6,
TELUKI,6,
TEMAAH,6,
TEMAHA,6,
TEMALI,6,
TEMARA,6,
TEMASA,6,
TEMATU,6,
TEMBAK,6,Melepaskan peluru senjata
TEMBAM,6,
TEMBEK,6,
TEMBEL,6,
TEMBEM,6,
TEMBIS,6,
TEMBOK,6,Dinding pembatas kokoh
TEMBRA,6,
TEMBUK,6,
TEMBUS,6,Melintas sampai ke seberang
TEMETU,6,
TEMPAH,6,
TEMPAN,6,
TEMPAP,6,
TEMPAT,6,
TEMPEK,6,
TEMPEL,6,Melekatkan dengan lem
TEMPIK,6,
TEMPOH,6,
TEMPUA,6,
TEMPUH,6,Melalui suatu perjalanan
TEMPUI,6,
TEMPUR,6,Berperang di medan laga
TEMPUS,6,
TEMUAN,6,
TEMUNI,6,
TENAGA,6,Kekuatan untuk bekerja
TENANG,6,
TENDAS,6,
TENDER,6,Penawaran harga proyek
TENDON,6,Urat pengikat otot tulang
TENGAH,6,
TENGAK,6,
TENGAR,6,
TENGAS,6,
TENGIK,6,Bau busuk minyak basi
TENGIL,6,
TENGKU,6,
TENGOK,6,Kunjungi orang sakit
TENGUH,6,
TENJET,6,
TENONG,6,
TENTIR,6,
TENUNG,6,
TEOLOG,6,Pakar ilmu ketuhanan
TEPIAN,6,
TEPLOK,6,
TEPUNG,6,Serbuk halus bahan kue
TERAAN,6,
TERABA,6,
TERADA,6,
TERAIH,6,
TERAJU,6,
TERALA,6,
TERALI,6,Jeruji besi jendela
TERANG,6,
TERAPI,6,Pengobatan pemulihan kesehatan
TERASA,6,
TERASI,6,
TERASO,6,
TERATU,6,
TERBAN,6,
TERBAU,6,
TERBIS,6,
TERBIT,6,Matahari mulai muncul
TERBUL,6,
TERBUT,6,
TEREIN,6,
TERHAD,6,
TERHAL,6,
TERIAK,6,Seruan keras dan nyaring
TERIBA,6,
TERIGU,6,Tepung putih pembuat roti
TERIKA,6,
TERIKO,6,
TERIMA,6,Mendapat pemberian orang
TERING,6,
TERION,6,
TERISI,6,
TERJAL,6,
TERJUN,6,Melompat dari ketinggian turun
TERKAM,6,
TERKAP,6,
TERKUL,6,
TERKUP,6,
TERLAK,6,
TERLUT,6,
TERMAL,6,
TERMIN,6,
TERMOS,6,Botol penjaga suhu minuman
TERNAK,6,Hewan piaraan penghasil pangan
TEROKA,6,
TERONG,6,Sayur ungu memanjang
TERPAL,6,Kain tebal tahan air
TERSUA,6,
TERTIB,6,
TERTUA,6,
TERUIT,6,
TERUJI,6,
TERUKA,6,
TERUNA,6,
TERUNG,6,
TERUPA,6,
TERUSI,6,
TESMAK,6,
TESTER,6,
TESTES,6,
TESTIS,6,Organ penghasil sperma pria
TETAPI,6,
TETELO,6,
TETRIS,6,
TETUHU,6,
TIARAP,6,Merunduk dada ke tanah
TIGARI,6,
TIHANG,6,
TIKTOK,6,Unggas silangan itik entok
TIKUNG,6,
TILANG,6,Sanksi pelanggar lalu lintas
TIMANG,6,
TIMBAL,6,
TIMBAU,6,
TIMBEL,6,
TIMBIL,6,
TIMBRE,6,
TIMBUK,6,
TIMBUL,6,Muncul ke permukaan air
TIMBUN,6,
TIMBUS,6,
TIMPAL,6,
TIMPAS,6,
TIMPUH,6,
TIMPUK,6,
TIMPUS,6,
TINDAK,6,Langkah perbuatan nyata
TINDAN,6,
TINDAS,6,
TINDIH,6,Menekan dari atas
TINDIK,6,Lubang anting di telinga
TINDIS,6,
TINGGI,6,
TINJAK,6,
TINJAU,6,Mengamati memeriksa keadaan
TINTIR,6,
TIPUAN,6,
TIRANI,6,Kekuasaan yang sewenang-wenang
TIRKAH,6,
TIROID,6,Kelenjar gondok leher
TIRUAN,6,
TITIAN,6,
TIUPAN,6,
TMESIS,6,
TOBANG,6,
TOBLOS,6,
TOBONG,6,
TODONG,6,Mengancam dengan senjata
TOILET,6,Tempat buang hajat
TOKCER,6,
TOKONG,6,
TOKSIN,6,Racun hasil makhluk hidup
TOKTOK,6,
TOLONG,6,Memberi bantuan sesama
TOMANG,6,
TOMBAK,6,Senjata tajam bergagang panjang
TOMBOI,6,Perempuan bersifat kelaki-lakian
TOMBOK,6,
TOMBOL,6,Pencet untuk menyala
TOMBRU,6,
TOMONG,6,
TOMPEL,6,
TONASE,6,
TONGOL,6,
TONJOK,6,
TONJOL,6,
TONSIL,6,
TONTON,6,Lihat tayangan hiburan
TOPANG,6,
TOPDAL,6,
TOPENG,6,Penutup wajah palsu
TOPHIT,6,
TOPONG,6,
TORAKS,6,
TORANI,6,
TORIDA,6,
TORIUM,6,
TORTOR,6,
TRAGIK,6,
TRAGIS,6,
TRAGUS,6,
TRAKOM,6,
TRAKSI,6,Gaya menarik beban
TRAUMA,6,Luka batin mendalam
TRAYEK,6,
TREMER,6,
TREMOR,6,Gemetar tak terkendali
TRENDI,6,
TRESNA,6,
TRINIL,6,
TRIODE,6,
TRIPOD,6,Penyangga berkaki tiga
TRISEP,6,
TRITON,6,Inti atom tritium
TRIVIA,6,Fakta ringan tak penting
TROIKA,6,
TROKEA,6,
TROMOL,6,
TROPIK,6,
TROPIS,6,
TROPUS,6,
TUAIAN,6,
TUANKU,6,Sapaan hormat raja
TUBIAN,6,
TUBRUK,6,
TUDING,6,
TUDUNG,6,Penutup kepala atau wadah
TUHFAH,6,
TUHFAT,6,
TUHMAH,6,
TUJUAN,6,
TUKANG,6,Ahli kerja bangunan
TUKMIS,6,
TUKUNG,6,
TULANG,6,Rangka keras tubuh
TULIUM,6,
TULUNG,6,
TUMANG,6,
TUMBAK,6,
TUMBAL,6,Sesajen penolak bala
TUMBAS,6,
TUMBEN,6,
TUMBUH,6,Muncul lalu berkembang
TUMBUK,6,Menghaluskan pakai alu
TUMIKA,6,
TUMPAH,6,Cairan tercurah keluar wadah
TUMPAK,6,
TUMPAL,6,
TUMPAS,6,
TUMPAT,6,
TUMPER,6,
TUMPES,6,
TUMPIL,6,
TUMPUK,6,Timbunan bersusun
TUMPUL,6,
TUMPUR,6,
TUMTAM,6,
TUNANG,6,
TUNDRA,6,Padang beku kutub
TUNDUK,6,Menyerah patuh dan kalah
TUNDUN,6,
TUNGAU,6,Hama kecil penyebab gatal
TUNGGU,6,Menanti dengan sabar
TUNGKU,6,Perapian untuk memasak
TUNGRO,6,
TUNJAL,6,
TUNJAM,6,
TUNJUK,6,
TUNJUL,6,
TUNTAS,6,
TUNTUN,6,Memandu dengan membimbing
TUNTUT,6,Meminta pemenuhan hak
TUPANG,6,
TURANG,6,
TURBIN,6,Mesin baling-baling pembangkit
TURFAT,6,
TURGOR,6,
TURNOI,6,
TUSLAH,6,
TUSTEL,6,
TUTUNG,6,
TUWUNG,6,
UBAHAN,6,
UBANAN,6,
UBERAN,6,
UBUBAN,6,
UCAPAN,6,
UDUTAN,6,
UGUTAN,6,
UJARAN,6,
UKIRAN,6,
UKUPAN,6,
UKURAN,6,
ULAKAN,6,
ULAMAN,6,
ULASAN,6,
ULAYAH,6,
ULAYAT,6,
ULEKAN,6,
ULEMAN,6,
ULTIMA,6,
ULTIMO,6,
ULURAN,6,
UMBANG,6,
UMBARA,6,
UMBISI,6,
UMLAUT,6,
UMPAMA,6,
UNCANG,6,
UNDAGI,6,
UNDANG,6,Ajak datang acara
UNDIAN,6,
UNGGAH,6,Kirim berkas ke internet
UNGGAL,6,
UNGGAS,6,Hewan ternak bersayap
UNGGIS,6,
UNGGIT,6,
UNGGUK,6,
UNGGUL,6,Lebih baik dari lawan
UNGGUN,6,Api tumpukan kayu bakar
UNGGUT,6,
UNGKAH,6,
UNGKAI,6,
UNGKAK,6,
UNGKAL,6,
UNGKAP,6,
UNGKAT,6,
UNGKAU,6,
UNGKIL,6,
UNGKIR,6,
UNGKIT,6,
UNGKUL,6,
UNGKUR,6,
UNGUIS,6,
UNJUNG,6,
UNSURI,6,
UNTING,6,
UNTUNG,6,Laba hasil berdagang
UPAHAN,6,
UPAMAN,6,
URAIAN,6,
URAKUS,6,
URANUS,6,Planet ketujuh dari matahari
UREMIA,6,
URETER,6,
URETRA,6,
URITAN,6,
UROLOG,6,
URUKAN,6,
URUNAN,6,
URUSAN,6,
URUTAN,6,
USIKAN,6,
USILAN,6,
USIRAN,6,
USULAN,6,
UTARID,6,
UTASAN,6,
UTERUS,6,
UTOPIA,6,Negeri sempurna khayalan
UTOPIS,6,
UTUSAN,6,
UVULAR,6,
VAGINA,6,Organ kelamin perempuan
VAKASI,6,
VAKBON,6,
VAKSIN,6,Suntikan pencegah penyakit
VAKUOL,6,
VALINA,6,Asam amino pembangun protein
VALIUM,6,
VALUTA,6,
VAMPIR,6,Makhluk penghisap darah
VANDAL,6,Perusak fasilitas umum
VANDEL,6,
VANILI,6,Pengharum kue manis
VARIAN,6,Bentuk berbeda dari asli
VAUCER,6,
VEKTOR,6,Besaran dengan arah
VELVET,6,Kain lembut mewah
VENDOR,6,Pemasok penjual barang
VERBAL,6,
VERMAK,6,
VERNIS,6,
VERSET,6,
VERSUS,6,
VERZET,6,
VETSIN,6,
VIABEL,6,
VIADUK,6,
VIBRAN,6,
VIBRIO,6,
VIGILI,6,
VIGNET,6,
VINYET,6,
VIOLET,6,Mirip warna terong
VIOLIN,6,Alat gesek berdawai empat
VIOLIS,6,
VISERA,6,
VISIUN,6,
VISUAL,6,
VOKOID,6,
VOLUME,6,Ukuran isi ruang
VULGAR,6,
VULKAN,6,
VULPEN,6,
VURING,6,
WAADAH,6,
WAADAT,6,
WACANA,6,
WADUNG,6,
WAHANA,6,Sarana permainan atau kendaraan
WAHDAH,6,
WAISAK,6,
WAISYA,6,
WAKWAK,6,
WALABI,6,
WALANG,6,
WALRUS,6,Mamalia laut bergading panjang
WALUKU,6,
WANARA,6,
WANGSA,6,
WANITA,6,Kaum hawa dewasa
WANTAH,6,
WANTEK,6,
WARITA,6,
WARKAH,6,
WARKAT,6,
WARNET,6,Tempat sewa internet umum
WARUGA,6,
WARUNA,6,
WARUNG,6,Kedai kecil penjual makanan
WARWAR,6,
WASABI,6,Pasta hijau pedas sushi
WASIAT,6,Pesan terakhir sebelum wafat
WASLAH,6,
WASLAP,6,
WASWAS,6,
WATANG,6,
WATASE,6,
WAYANG,6,Boneka kulit pertunjukan
WAZARI,6,
WEDANA,6,
WEDANG,6,
WEDANI,6,
WEJANG,6,
WELING,6,
WELTER,6,
WENANG,6,
WENTER,6,
WERENG,6,
WESKET,6,
WEWARA,6,
WIBAWA,6,Kekuasaan yang dihormati
WICARA,6,
WIDARA,6,
WIDORO,6,
WIDURI,6,
WIGATA,6,
WIHARA,6,
WIJAYA,6,
WIMANA,6,
WINAYA,6,
WINGIT,6,
WINTER,6,
WIRAGA,6,
WIRAMA,6,
WIRANG,6,
WIRWIR,6,
WISATA,6,Jalan-jalan liburan seru
WISAYA,6,
WISESA,6,
WISUDA,6,Upacara kelulusan mahasiswa
WIWAHA,6,
WIWEKA,6,
WIYAGA,6,
WIYATA,6,
WOMBAT,6,
WORTEL,6,Sayur oranye kesukaan kelinci
WUDANI,6,
WULANG,6,
WULUNG,6,
WUNGON,6,
WURUNG,6,
XANTAT,6,
XIFOID,6,
XILENA,6,
XILOID,6,
XILOSA,6,
YAHUDI,6,
YAKUZA,6,Sindikat kejahatan asal Jepang
YAMATO,6,Bagian dangkal perairan
YANTRA,6,
YARGON,6,
YASMIN,6,Bunga putih harum semerbak
YEHOVA,6,
YODIUM,6,Zat pencegah penyakit gondok
YOJANA,6,
YOSONG,6,
YUDOKA,6,
YUNANI,6,Negeri dewa mitologi kuno
YUNIOR,6,
YUWANA,6,
ZAITUN,6,Buah penghasil minyak
ZAKIAH,6,
ZAMRUD,6,Batu permata hijau
ZAMZAM,6,
ZANGGI,6,
ZARIAH,6,
ZARIAT,6,
ZAWIAT,6,
ZENGGI,6,
ZEOLIT,6,
ZIADAH,6,
ZIARAH,6,Kunjungan ke makam keramat
ZIARAT,6,
ZIMASE,6,
ZINDIK,6,
ZIONIS,6,
ZIRBAD,6,
ZODIAK,6,Dua belas rasi bintang
ZOHRAH,6,
ZOHRAT,6,
ZONASI,6,
ZONDER,6,
ZOOFIT,6,
ZUADAH,6,
ZUHARA,6,
ZULMAT,6,
ZURIAH,6,
ZURIAT,6,
